duration,protocol_type,service,src_bytes,dst_bytes,attack_type,label
0.3189,0,0,546,2138,normal,0
0.0761,0,1,951,3388,normal,0
0.5172,0,0,203,1266,normal,0
0.0038,0,1,11,8,ddos_attack,1
0.0007,0,1,48,41,ddos_attack,1
0.9923,1,0,967,1759,normal,0
0.2889,1,1,183,3985,normal,0
0.3283,0,2,1059,2070,normal,0
0.2751,1,0,288,3879,normal,0
0.0078,0,3,34,31,ddos_attack,1
0.0354,0,4,1681,59,honeypot_probe,1
0.2228,0,0,1255,2950,normal,0
0.0097,1,1,887,521,normal,0
1.084,0,0,667,1410,normal,0
0.446,0,2,578,3648,normal,0
0.0695,0,4,761,32,honeypot_probe,1
0.0439,0,4,893,32,honeypot_probe,1
0.2682,0,4,1019,81,honeypot_probe,1
1.2748,0,0,1086,2430,normal,0
0.5038,0,2,80,3057,normal,0
0.0167,0,0,48,13,ddos_attack,1
0.3753,0,0,365,3415,normal,0
0.0391,0,2,1073,900,normal,0
0.0313,0,1,537,1233,normal,0
0.9116,0,1,1482,3041,normal,0
0.2373,0,4,1472,3,honeypot_probe,1
0.0027,0,1,57,19,ddos_attack,1
0.0149,0,4,1000,18,honeypot_probe,1
0.0448,0,4,407,59,honeypot_probe,1
0.0083,0,3,22,37,ddos_attack,1
0.0157,0,0,42,26,ddos_attack,1
0.2652,0,1,702,1356,normal,0
0.029,0,4,348,65,honeypot_probe,1
0.0078,0,1,25,56,ddos_attack,1
0.2859,0,4,698,67,honeypot_probe,1
1.0545,0,2,1224,2787,normal,0
0.4599,0,4,680,0,honeypot_probe,1
0.3073,0,0,1289,279,normal,0
0.0843,0,4,1985,98,honeypot_probe,1
0.0192,0,1,14,44,ddos_attack,1
0.0178,0,4,334,26,honeypot_probe,1
0.2056,0,4,984,43,honeypot_probe,1
0.0865,0,2,1497,3779,normal,0
0.9113,0,0,88,3271,normal,0
0.3537,0,1,1184,3926,normal,0
0.0867,0,4,362,26,honeypot_probe,1
0.6631,0,0,318,2242,normal,0
0.0027,0,0,29,47,ddos_attack,1
0.0029,0,3,46,28,ddos_attack,1
0.1531,0,3,147,2233,normal,0
0.1372,0,4,1037,92,honeypot_probe,1
0.5103,0,1,1473,2105,normal,0
0.9733,0,1,1086,4079,normal,0
0.2242,0,0,955,2811,normal,0
0.0316,0,0,152,1791,normal,0
0.1354,0,3,485,3877,normal,0
0.022,0,3,1077,1942,normal,0
0.0196,0,4,1888,95,honeypot_probe,1
1.0527,0,2,959,1304,normal,0
0.8319,0,3,559,3803,normal,0
1.0224,0,1,1346,825,normal,0
0.1457,0,3,1427,435,normal,0
0.9583,0,2,1049,3535,normal,0
1.1823,0,0,1241,1119,normal,0
0.7963,0,3,75,1337,normal,0
0.2399,0,1,519,386,normal,0
0.0002,0,3,63,49,ddos_attack,1
0.6631,1,1,525,1267,normal,0
0.21,0,0,385,1819,normal,0
0.787,0,0,252,1638,normal,0
0.9554,0,0,1472,3252,normal,0
0.0995,0,2,470,3323,normal,0
0.006,0,0,61,5,ddos_attack,1
0.0119,0,0,52,16,ddos_attack,1
0.2912,0,4,1269,27,honeypot_probe,1
0.0031,0,1,14,4,ddos_attack,1
0.1791,0,1,798,2581,normal,0
0.0058,0,2,402,2443,normal,0
0.0084,0,1,49,5,ddos_attack,1
0.0212,0,4,629,26,honeypot_probe,1
0.0542,0,1,464,2998,normal,0
0.003,0,1,46,12,ddos_attack,1
0.5497,0,3,658,1460,normal,0
0.0129,0,3,52,19,ddos_attack,1
0.3341,1,0,1379,3413,normal,0
0.0962,0,1,314,2657,normal,0
0.4026,0,1,702,3757,normal,0
0.5324,0,0,1068,1440,normal,0
0.0166,0,3,58,23,ddos_attack,1
0.0525,0,4,692,48,honeypot_probe,1
0.5269,0,0,332,1515,normal,0
0.0056,0,0,42,50,ddos_attack,1
0.0972,0,2,423,3190,normal,0
0.005,0,1,485,463,normal,0
0.2804,0,2,348,849,normal,0
2.8763,1,0,74,3147,normal,0
0.4921,1,1,819,3705,normal,0
0.3111,0,3,1325,2637,normal,0
0.0052,0,1,56,22,ddos_attack,1
0.1729,0,2,755,2337,normal,0
0.1773,0,1,1340,2182,normal,0
0.3055,0,4,1581,43,honeypot_probe,1
0.0086,0,0,18,19,ddos_attack,1
0.2717,0,2,958,4080,normal,0
0.089,0,3,1482,1065,normal,0
0.0459,0,0,1422,3558,normal,0
0.085,0,4,710,21,honeypot_probe,1
0.5017,1,1,827,1580,normal,0
0.0021,0,4,873,20,honeypot_probe,1
0.0502,0,4,1213,20,honeypot_probe,1
0.0634,1,0,1267,2966,normal,0
0.1612,0,1,1482,3827,normal,0
0.0122,0,4,1430,34,honeypot_probe,1
0.5376,0,2,1137,3286,normal,0
0.3361,0,2,444,3865,normal,0
0.0149,0,2,855,3118,normal,0
0.0134,0,0,26,60,ddos_attack,1
0.0516,0,3,1325,3184,normal,0
0.0472,0,0,27,35,ddos_attack,1
0.839,0,1,276,3478,normal,0
0.0122,0,4,1674,86,honeypot_probe,1
0.1583,0,0,1251,2179,normal,0
0.0185,0,0,37,20,ddos_attack,1
0.0183,0,2,546,2767,normal,0
0.3877,0,1,1137,407,normal,0
0.0805,0,0,798,1146,normal,0
0.3023,1,2,1450,1262,normal,0
0.2291,0,2,1028,1622,normal,0
0.0271,0,4,1334,95,honeypot_probe,1
0.0104,0,0,38,50,ddos_attack,1
0.0209,0,0,22,4,ddos_attack,1
0.0864,0,4,469,87,honeypot_probe,1
0.0468,0,3,62,47,ddos_attack,1
1.0443,0,3,245,394,normal,0
0.3231,0,2,594,1499,normal,0
0.7384,0,2,379,1827,normal,0
0.6028,0,2,85,511,normal,0
0.6038,0,2,1152,1623,normal,0
0.0596,0,4,583,61,honeypot_probe,1
0.0089,0,4,1675,78,honeypot_probe,1
0.1632,0,4,1214,60,honeypot_probe,1
0.3273,0,2,243,871,normal,0
0.1175,0,2,1028,1482,normal,0
0.1073,0,3,971,2260,normal,0
0.0158,0,0,45,0,ddos_attack,1
0.1199,0,4,1467,83,honeypot_probe,1
0.0231,0,0,13,32,ddos_attack,1
0.2923,0,4,884,80,honeypot_probe,1
0.1662,0,3,1211,1523,normal,0
1.213,0,2,383,3364,normal,0
0.0853,0,4,767,43,honeypot_probe,1
0.396,0,0,420,2583,normal,0
0.0082,0,1,430,1187,normal,0
0.2387,0,0,231,3968,normal,0
0.0869,0,0,786,2109,normal,0
0.1424,0,1,517,2618,normal,0
0.0169,0,3,63,20,ddos_attack,1
0.0094,0,0,37,35,ddos_attack,1
0.0529,0,0,27,41,ddos_attack,1
0.2828,0,1,391,3142,normal,0
0.0326,1,3,610,1857,normal,0
0.0608,0,1,748,2716,normal,0
0.6194,0,0,1110,829,normal,0
0.192,0,2,240,2370,normal,0
0.7567,0,2,1261,2342,normal,0
0.0115,0,0,29,12,ddos_attack,1
0.1133,0,2,944,2542,normal,0
0.043,1,3,1059,2504,normal,0
0.5397,0,3,282,1151,normal,0
2.2265,0,1,1180,578,normal,0
0.2891,0,1,761,1120,normal,0
0.0364,0,0,38,24,ddos_attack,1
0.0745,1,0,859,3651,normal,0
0.5378,0,0,1436,744,normal,0
0.108,0,0,1137,995,normal,0
0.4259,0,0,696,1605,normal,0
0.0523,0,1,1115,2879,normal,0
0.0191,0,0,36,12,ddos_attack,1
0.0149,0,1,46,28,ddos_attack,1
0.4458,0,0,1347,3586,normal,0
0.0036,0,0,22,33,ddos_attack,1
0.4491,0,0,65,3104,normal,0
0.0137,0,0,21,42,ddos_attack,1
0.296,1,2,970,3578,normal,0
0.5757,1,1,1247,2952,normal,0
0.0082,0,3,33,24,ddos_attack,1
0.3193,0,1,903,2963,normal,0
0.1965,0,4,777,20,honeypot_probe,1
0.3592,0,0,674,456,normal,0
0.0028,0,1,19,9,ddos_attack,1
0.3577,0,0,675,1740,normal,0
0.0086,0,0,26,4,ddos_attack,1
0.2325,0,2,349,2182,normal,0
0.0001,0,1,50,55,ddos_attack,1
0.0076,0,0,19,44,ddos_attack,1
0.3824,1,1,131,2934,normal,0
0.2972,0,0,1051,3323,normal,0
0.005,0,1,30,11,ddos_attack,1
0.7985,0,0,940,1580,normal,0
0.668,1,0,147,2552,normal,0
0.0046,0,1,47,55,ddos_attack,1
4.0473,0,3,193,2290,normal,0
0.6948,0,2,752,1130,normal,0
0.0127,0,4,1604,77,honeypot_probe,1
0.7981,0,1,89,210,normal,0
0.0261,0,0,15,27,ddos_attack,1
0.3505,0,0,103,1316,normal,0
1.2195,0,0,461,1610,normal,0
0.2032,0,1,1001,4014,normal,0
0.0232,0,4,1462,89,honeypot_probe,1
0.6607,0,0,1331,3704,normal,0
0.538,0,0,748,2354,normal,0
0.0132,0,0,62,20,ddos_attack,1
0.306,0,1,192,3422,normal,0
0.8772,0,2,1090,606,normal,0
0.089,0,4,1146,23,honeypot_probe,1
1.0734,0,0,175,1150,normal,0
1.7081,1,3,1373,3204,normal,0
0.0123,0,3,26,57,ddos_attack,1
0.4549,0,0,1438,2322,normal,0
0.2343,0,0,123,1761,normal,0
0.3877,0,0,399,958,normal,0
0.3125,0,0,134,2520,normal,0
0.0277,0,4,1968,74,honeypot_probe,1
0.0704,0,4,1268,84,honeypot_probe,1
0.0033,0,4,1805,67,honeypot_probe,1
0.0006,0,3,37,2,ddos_attack,1
0.5414,0,1,1051,659,normal,0
0.0096,0,0,62,47,ddos_attack,1
0.0084,0,0,34,33,ddos_attack,1
0.3644,0,1,271,387,normal,0
0.0858,0,4,1773,74,honeypot_probe,1
0.4679,0,1,426,172,normal,0
0.1385,0,4,970,13,honeypot_probe,1
0.1022,0,2,1133,1803,normal,0
0.016,0,4,468,3,honeypot_probe,1
0.3637,1,3,417,1947,normal,0
0.5716,0,2,678,3651,normal,0
0.7345,0,1,952,3724,normal,0
0.3467,0,1,1155,3579,normal,0
3.6715,0,0,1004,2088,normal,0
0.0188,0,0,36,19,ddos_attack,1
0.0168,0,1,30,41,ddos_attack,1
0.0023,0,3,768,4062,normal,0
1.3576,0,2,1010,3919,normal,0
0.0331,0,4,601,54,honeypot_probe,1
0.069,0,4,1587,48,honeypot_probe,1
0.5669,0,1,967,612,normal,0
1.0684,1,1,725,2242,normal,0
0.0813,0,4,1541,97,honeypot_probe,1
0.028,0,4,1171,12,honeypot_probe,1
0.0135,0,1,29,40,ddos_attack,1
0.0181,0,0,54,39,ddos_attack,1
0.0744,0,4,799,92,honeypot_probe,1
0.4502,0,0,472,1704,normal,0
0.4977,0,2,746,289,normal,0
0.513,0,1,115,615,normal,0
0.0138,0,0,37,34,ddos_attack,1
0.2278,0,2,1419,3463,normal,0
0.0058,0,0,532,2137,normal,0
0.054,0,0,983,2736,normal,0
0.2518,0,1,1162,3297,normal,0
0.0032,0,0,62,52,ddos_attack,1
1.2208,0,0,1326,1763,normal,0
0.2891,0,3,578,3280,normal,0
0.1192,1,2,1210,3576,normal,0
0.2893,0,0,909,1858,normal,0
0.0073,0,1,49,9,ddos_attack,1
0.0067,0,0,45,35,ddos_attack,1
0.1414,0,0,384,3806,normal,0
0.151,1,2,846,660,normal,0
0.9137,0,1,742,3679,normal,0
0.0074,0,0,34,10,ddos_attack,1
0.1987,0,0,945,146,normal,0
0.22,0,4,1511,75,honeypot_probe,1
0.0033,0,1,60,12,ddos_attack,1
0.0058,0,3,54,20,ddos_attack,1
1.1693,0,3,290,1658,normal,0
0.0055,0,4,686,64,honeypot_probe,1
0.0255,0,0,44,51,ddos_attack,1
0.9579,0,0,1131,646,normal,0
0.68,0,2,1045,2523,normal,0
0.0005,0,0,16,27,ddos_attack,1
0.0341,0,0,42,50,ddos_attack,1
0.0342,0,3,58,18,ddos_attack,1
0.0805,0,0,1022,3047,normal,0
0.0401,0,3,20,1,ddos_attack,1
0.0156,0,0,568,3046,normal,0
0.0975,0,4,251,48,honeypot_probe,1
1.0993,0,0,438,516,normal,0
0.35,0,2,795,3796,normal,0
1.213,0,2,322,1840,normal,0
0.0302,1,1,1379,334,normal,0
0.074,0,4,1910,28,honeypot_probe,1
0.5389,0,0,800,753,normal,0
1.0778,0,1,756,1488,normal,0
0.0186,0,1,57,36,ddos_attack,1
0.2486,0,4,1220,76,honeypot_probe,1
0.006,0,3,61,46,ddos_attack,1
0.0017,0,0,20,30,ddos_attack,1
0.295,0,2,395,2722,normal,0
0.2465,1,0,467,1876,normal,0
0.3176,0,0,188,1665,normal,0
0.1617,0,0,878,3229,normal,0
0.8525,1,0,1045,3138,normal,0
0.0097,0,3,16,63,ddos_attack,1
0.3391,0,0,1436,2683,normal,0
0.0152,0,4,584,71,honeypot_probe,1
0.305,0,2,584,1736,normal,0
0.021,0,1,13,59,ddos_attack,1
0.1624,1,1,576,2815,normal,0
0.2533,1,0,1343,2570,normal,0
0.2138,0,4,1364,26,honeypot_probe,1
1.0186,0,1,660,1747,normal,0
0.0371,0,0,42,41,ddos_attack,1
0.243,0,0,97,582,normal,0
0.1606,0,0,1045,2536,normal,0
0.0021,0,0,33,42,ddos_attack,1
0.2877,0,0,544,3781,normal,0
1.0961,1,0,1103,2641,normal,0
0.0439,0,1,621,316,normal,0
0.9061,0,1,1269,3704,normal,0
0.2641,0,3,297,1526,normal,0
0.232,0,1,1318,2493,normal,0
0.2202,0,3,636,2624,normal,0
0.2889,0,2,105,1637,normal,0
0.3128,0,3,813,869,normal,0
0.0068,0,0,22,6,ddos_attack,1
2.6191,0,0,282,136,normal,0
0.1442,0,2,753,1910,normal,0
0.0081,0,0,54,15,ddos_attack,1
0.1758,0,3,965,1681,normal,0
0.0239,0,3,63,24,ddos_attack,1
0.0001,0,3,355,3814,normal,0
0.0087,0,1,19,5,ddos_attack,1
1.1317,0,0,595,1952,normal,0
0.8416,0,3,122,3287,normal,0
0.5244,0,1,364,2829,normal,0
0.3843,0,1,150,555,normal,0
0.0122,0,0,31,7,ddos_attack,1
0.0693,0,4,685,17,honeypot_probe,1
0.3701,0,0,484,2299,normal,0
0.5394,0,3,1350,927,normal,0
0.0444,0,3,239,1180,normal,0
0.02,0,3,14,51,ddos_attack,1
0.005,0,1,11,34,ddos_attack,1
0.9782,0,3,771,3820,normal,0
0.0384,1,0,912,662,normal,0
2.1224,0,1,1116,1802,normal,0
0.0893,0,3,1323,169,normal,0
0.0015,0,4,1483,19,honeypot_probe,1
0.1527,0,3,143,3130,normal,0
0.0104,0,0,61,3,ddos_attack,1
0.0045,0,0,51,28,ddos_attack,1
0.0994,0,1,944,1581,normal,0
0.3611,0,4,940,21,honeypot_probe,1
0.6756,0,2,817,1404,normal,0
0.112,0,4,1688,2,honeypot_probe,1
1.2391,0,2,1012,1135,normal,0
1.7477,0,1,443,2979,normal,0
0.0912,0,0,410,4047,normal,0
0.5171,1,0,1324,3979,normal,0
0.0706,0,4,1895,89,honeypot_probe,1
0.2511,1,1,1189,2801,normal,0
0.0027,0,0,52,2,ddos_attack,1
0.0224,0,4,215,84,honeypot_probe,1
0.1816,0,3,655,203,normal,0
0.0176,0,4,1847,24,honeypot_probe,1
0.3077,0,1,1069,1829,normal,0
0.098,0,4,1698,38,honeypot_probe,1
0.3876,0,1,913,2265,normal,0
0.0993,0,2,1215,1933,normal,0
0.0113,0,3,46,8,ddos_attack,1
0.0589,0,4,1073,82,honeypot_probe,1
0.5081,0,1,1106,1547,normal,0
0.0262,1,3,625,2768,normal,0
0.0115,0,1,27,54,ddos_attack,1
0.1709,1,0,718,564,normal,0
0.6286,0,0,490,2993,normal,0
0.1759,0,0,1383,2462,normal,0
0.4524,0,0,967,3762,normal,0
0.861,0,3,800,1325,normal,0
0.012,0,0,31,60,ddos_attack,1
0.0061,0,1,22,31,ddos_attack,1
0.3141,1,1,1005,3489,normal,0
0.6992,0,0,964,3301,normal,0
0.3713,0,2,1374,268,normal,0
0.415,0,0,268,1629,normal,0
0.4176,0,0,189,3886,normal,0
0.0149,0,0,53,38,ddos_attack,1
0.4002,0,0,1063,412,normal,0
0.8345,0,0,1455,3509,normal,0
0.0864,0,3,1353,2309,normal,0
0.0351,0,4,940,33,honeypot_probe,1
0.3413,0,2,1025,2672,normal,0
0.2017,0,2,934,3958,normal,0
0.0748,1,3,978,1456,normal,0
0.3851,0,3,1075,2411,normal,0
0.6468,0,1,1175,2790,normal,0
0.0755,0,1,1486,648,normal,0
0.0217,0,2,216,1020,normal,0
0.0786,1,3,291,3545,normal,0
0.1333,0,3,789,3950,normal,0
0.9005,0,1,1374,692,normal,0
0.1977,0,3,838,2736,normal,0
0.6246,0,1,1294,3574,normal,0
0.1317,0,4,548,47,honeypot_probe,1
0.0926,0,2,1484,272,normal,0
0.1997,0,2,839,800,normal,0
0.03,0,4,1520,99,honeypot_probe,1
0.0329,0,3,50,13,ddos_attack,1
0.2885,0,3,1389,2073,normal,0
0.0134,0,0,703,3449,normal,0
0.0835,0,4,693,66,honeypot_probe,1
0.127,1,0,1416,172,normal,0
0.0328,0,2,861,829,normal,0
0.0354,0,1,49,57,ddos_attack,1
0.3311,0,1,1327,2679,normal,0
0.0021,0,1,43,55,ddos_attack,1
0.5657,1,0,387,366,normal,0
0.254,0,2,525,3912,normal,0
0.039,0,4,1630,33,honeypot_probe,1
0.9557,0,2,183,2043,normal,0
0.0075,0,2,1051,3778,normal,0
0.004,0,1,52,7,ddos_attack,1
0.7511,0,0,831,3365,normal,0
0.0064,1,1,896,191,normal,0
0.0589,0,4,572,59,honeypot_probe,1
0.2984,1,2,1240,2822,normal,0
2.7492,0,2,257,779,normal,0
0.6438,0,1,1024,2224,normal,0
0.0978,1,1,737,853,normal,0
0.0946,0,0,634,3132,normal,0
1.1359,1,3,212,2558,normal,0
0.3775,0,0,269,3161,normal,0
0.018,0,0,13,41,ddos_attack,1
2.6783,1,1,1374,2026,normal,0
0.2261,1,0,1468,892,normal,0
1.308,0,1,347,3693,normal,0
0.126,0,3,1307,1018,normal,0
0.8247,0,0,958,1643,normal,0
1.9099,1,0,975,167,normal,0
0.0126,0,1,45,41,ddos_attack,1
1.0816,0,1,1124,1750,normal,0
0.0465,0,4,1635,99,honeypot_probe,1
0.3926,0,2,624,1503,normal,0
0.0035,0,1,54,49,ddos_attack,1
0.0149,0,4,1575,33,honeypot_probe,1
0.4447,0,2,783,3518,normal,0
0.4113,1,1,1185,3927,normal,0
0.3773,0,1,419,2186,normal,0
0.4992,0,1,128,3857,normal,0
0.022,0,3,50,1,ddos_attack,1
0.1569,1,1,1350,1880,normal,0
0.0187,0,0,13,60,ddos_attack,1
0.0129,0,2,1230,2492,normal,0
0.4808,0,2,1012,375,normal,0
0.0059,0,4,1723,29,honeypot_probe,1
0.1035,0,4,1751,34,honeypot_probe,1
0.0362,0,1,457,2867,normal,0
0.4122,0,0,793,3820,normal,0
0.0717,0,1,586,3849,normal,0
0.6696,1,2,933,1420,normal,0
0.5395,1,3,1409,2702,normal,0
1.1074,0,1,1057,3054,normal,0
0.6443,0,1,388,785,normal,0
0.1872,0,4,539,69,honeypot_probe,1
0.0021,0,1,19,17,ddos_attack,1
0.128,0,1,109,1880,normal,0
0.0405,0,4,1894,87,honeypot_probe,1
0.0038,0,0,62,11,ddos_attack,1
1.1353,0,1,1448,3148,normal,0
0.0085,0,0,16,47,ddos_attack,1
0.7563,1,2,735,3695,normal,0
0.5587,1,1,398,2874,normal,0
0.1568,0,3,1397,471,normal,0
0.3281,1,1,232,787,normal,0
0.0074,0,0,20,2,ddos_attack,1
0.1711,0,2,591,2164,normal,0
0.0054,0,0,44,42,ddos_attack,1
0.2613,0,0,929,160,normal,0
0.0381,0,4,1621,12,honeypot_probe,1
1.0479,0,1,975,2355,normal,0
0.0088,0,0,23,47,ddos_attack,1
0.5875,0,1,1045,1430,normal,0
0.994,1,1,267,3164,normal,0
0.0017,0,1,824,901,normal,0
0.0667,0,3,1234,3525,normal,0
0.0109,0,1,47,39,ddos_attack,1
0.5952,0,0,1216,2589,normal,0
0.003,0,1,26,47,ddos_attack,1
0.3496,0,1,734,3239,normal,0
0.0329,0,0,344,478,normal,0
0.0023,0,1,54,23,ddos_attack,1
0.4588,0,1,262,2011,normal,0
0.2493,0,1,1462,3315,normal,0
0.4715,0,1,163,1630,normal,0
0.1385,0,4,1515,6,honeypot_probe,1
0.0233,0,4,1081,95,honeypot_probe,1
0.3402,0,0,937,1704,normal,0
0.1383,0,2,592,3736,normal,0
0.2873,0,1,1398,795,normal,0
0.1445,0,1,1023,2335,normal,0
0.9151,0,0,164,408,normal,0
2.051,0,0,1183,1412,normal,0
0.0541,0,4,531,51,honeypot_probe,1
0.5232,0,2,756,1144,normal,0
0.0345,0,4,665,22,honeypot_probe,1
0.2509,0,2,326,599,normal,0
0.2776,0,0,1281,3201,normal,0
0.3654,0,1,1119,3869,normal,0
0.0089,0,1,144,2831,normal,0
1.1191,0,0,249,3723,normal,0
0.0312,0,2,388,3618,normal,0
0.1042,0,0,1149,2832,normal,0
0.1423,0,1,565,926,normal,0
0.3381,0,3,1073,2398,normal,0
0.5642,0,3,945,389,normal,0
0.5007,0,1,480,2228,normal,0
0.558,0,0,515,588,normal,0
0.9628,0,2,458,1188,normal,0
0.025,0,1,326,2807,normal,0
0.0043,0,0,46,27,ddos_attack,1
0.1224,0,1,146,2844,normal,0
0.2491,0,0,966,218,normal,0
0.7949,0,2,1271,907,normal,0
0.0132,0,3,16,13,ddos_attack,1
0.1485,0,4,625,7,honeypot_probe,1
0.3946,0,1,678,2222,normal,0
0.0097,0,0,24,15,ddos_attack,1
0.6201,0,3,831,1128,normal,0
0.0881,0,3,306,3662,normal,0
0.0037,0,0,27,54,ddos_attack,1
0.5405,0,2,77,3992,normal,0
0.0206,0,4,1327,60,honeypot_probe,1
0.1585,0,1,881,1350,normal,0
0.0459,0,0,956,139,normal,0
0.1536,0,4,1967,26,honeypot_probe,1
0.1501,0,0,961,2083,normal,0
1.0257,1,0,1088,728,normal,0
0.6611,0,1,1075,3075,normal,0
1.1975,1,0,790,3184,normal,0
0.1609,0,3,121,1488,normal,0
0.3701,0,0,946,1826,normal,0
0.0057,0,1,61,44,ddos_attack,1
0.329,0,1,146,1130,normal,0
0.4654,0,3,715,3384,normal,0
0.0535,0,4,1894,76,honeypot_probe,1
0.0008,0,0,29,20,ddos_attack,1
0.0803,0,4,1806,36,honeypot_probe,1
1.264,0,0,1062,1351,normal,0
0.1441,0,4,442,35,honeypot_probe,1
0.1395,0,1,1401,744,normal,0
0.9476,0,0,200,1485,normal,0
0.7798,0,3,204,2067,normal,0
0.938,0,0,429,3083,normal,0
2.9347,0,2,1398,799,normal,0
0.3619,0,1,754,2895,normal,0
0.0026,0,1,23,2,ddos_attack,1
0.2093,1,2,1006,3845,normal,0
0.1383,0,0,525,2256,normal,0
0.0076,0,0,37,40,ddos_attack,1
0.1235,0,2,727,3749,normal,0
0.0049,0,0,11,27,ddos_attack,1
0.1344,1,0,887,2240,normal,0
0.0124,0,0,42,14,ddos_attack,1
0.0376,0,4,1774,40,honeypot_probe,1
0.527,0,2,410,3130,normal,0
0.0107,0,3,44,8,ddos_attack,1
0.1498,0,4,710,20,honeypot_probe,1
0.0008,0,0,37,17,ddos_attack,1
0.0414,0,4,1455,15,honeypot_probe,1
0.0569,0,2,1469,2719,normal,0
0.1752,0,0,1181,2503,normal,0
0.5533,0,1,932,3316,normal,0
0.004,0,0,43,13,ddos_attack,1
0.171,0,1,587,2985,normal,0
0.0073,0,4,1059,5,honeypot_probe,1
0.5222,0,3,1280,3212,normal,0
0.7619,0,1,296,1829,normal,0
0.0216,0,1,45,24,ddos_attack,1
0.0434,0,0,17,10,ddos_attack,1
0.0384,0,0,61,14,ddos_attack,1
0.7492,1,1,232,1966,normal,0
0.0143,0,4,1868,14,honeypot_probe,1
0.4098,0,1,1147,3228,normal,0
0.0021,0,0,63,32,ddos_attack,1
0.0736,0,4,523,68,honeypot_probe,1
0.0039,0,3,26,0,ddos_attack,1
0.5824,0,1,1033,3446,normal,0
0.3403,1,0,455,2722,normal,0
0.5012,0,0,458,789,normal,0
0.1429,0,1,541,3774,normal,0
0.0153,0,0,11,12,ddos_attack,1
0.0061,0,3,32,21,ddos_attack,1
0.0232,0,1,934,3246,normal,0
0.0023,0,4,870,7,honeypot_probe,1
1.3407,0,3,283,460,normal,0
0.1335,0,0,420,3654,normal,0
0.5137,0,1,1121,3965,normal,0
0.0028,0,3,23,58,ddos_attack,1
0.3777,1,1,439,2146,normal,0
0.0027,0,3,28,22,ddos_attack,1
0.0471,0,1,425,811,normal,0
0.0033,0,0,47,57,ddos_attack,1
0.0648,0,3,645,3046,normal,0
0.0055,0,0,31,53,ddos_attack,1
2.3192,0,0,470,1481,normal,0
0.0033,0,0,20,19,ddos_attack,1
0.1811,0,4,502,75,honeypot_probe,1
0.7872,1,2,1183,3156,normal,0
0.373,0,2,455,3064,normal,0
0.0048,0,3,45,24,ddos_attack,1
0.4779,0,3,1124,2276,normal,0
0.9144,1,1,158,1782,normal,0
0.0601,0,1,388,2582,normal,0
0.8648,0,3,649,2659,normal,0
0.1535,0,2,782,1135,normal,0
1.1765,0,0,700,2202,normal,0
0.2242,0,4,1904,20,honeypot_probe,1
0.8997,0,2,599,4086,normal,0
0.0244,0,0,24,11,ddos_attack,1
0.012,0,3,915,455,normal,0
0.0971,0,4,822,62,honeypot_probe,1
0.3857,0,0,1084,3950,normal,0
1.4893,0,0,693,3056,normal,0
0.0014,0,3,32,8,ddos_attack,1
0.2408,1,0,1466,287,normal,0
0.1718,0,1,1146,2358,normal,0
0.011,0,0,43,0,ddos_attack,1
0.8388,0,1,1117,2321,normal,0
0.2566,0,4,1840,30,honeypot_probe,1
0.0841,0,4,1568,0,honeypot_probe,1
0.0021,1,2,116,2437,normal,0
0.1326,0,3,1014,1754,normal,0
0.2565,0,1,200,906,normal,0
0.9467,1,0,1123,2405,normal,0
0.0591,0,2,1273,1425,normal,0
0.4178,0,0,529,3294,normal,0
1.478,0,0,856,1150,normal,0
1.265,0,3,1090,383,normal,0
0.0051,0,0,33,13,ddos_attack,1
0.174,0,4,1974,75,honeypot_probe,1
0.733,0,2,1104,1774,normal,0
0.0055,0,0,54,61,ddos_attack,1
0.6127,0,0,547,579,normal,0
0.7815,0,1,1062,3444,normal,0
0.2942,1,0,167,2074,normal,0
0.3617,0,0,1099,4062,normal,0
0.0525,0,4,1089,71,honeypot_probe,1
0.0094,0,1,13,43,ddos_attack,1
0.4816,0,0,903,2575,normal,0
0.0161,0,0,10,63,ddos_attack,1
1.0795,0,0,161,2627,normal,0
0.146,1,3,242,2683,normal,0
1.0666,0,0,401,988,normal,0
0.2338,0,4,1671,71,honeypot_probe,1
0.0004,0,1,46,48,ddos_attack,1
0.9285,1,0,1347,3521,normal,0
0.0087,0,3,48,9,ddos_attack,1
0.0038,0,1,56,31,ddos_attack,1
0.133,0,0,653,715,normal,0
0.2619,0,4,1395,1,honeypot_probe,1
0.4526,0,3,1424,2696,normal,0
0.1189,0,4,1040,11,honeypot_probe,1
0.0207,1,0,753,3313,normal,0
1.0604,0,0,1352,3212,normal,0
0.1056,0,4,1047,1,honeypot_probe,1
0.5895,1,1,319,2826,normal,0
0.0751,0,4,1102,78,honeypot_probe,1
0.5485,1,1,99,945,normal,0
0.1754,0,2,571,3873,normal,0
0.2446,0,1,1469,1188,normal,0
0.0324,1,0,374,1359,normal,0
0.0155,0,0,52,14,ddos_attack,1
0.0824,0,4,1713,6,honeypot_probe,1
0.4127,0,2,538,651,normal,0
0.0011,0,0,39,46,ddos_attack,1
0.3897,0,1,316,3898,normal,0
0.444,0,1,687,832,normal,0
0.3777,0,2,616,3619,normal,0
0.2935,0,3,333,988,normal,0
0.0051,0,1,36,9,ddos_attack,1
0.0007,0,0,18,6,ddos_attack,1
0.7368,0,2,431,3932,normal,0
0.0249,0,0,57,3,ddos_attack,1
